id_profile,placa_carro,data_aquisicao,id_carro
126161,VNK-6217, 1988-07-08,13699
791372,COR-3379, 2005-12-25,76384
800439,IMO-2554, 2006-04-06,37081
500304,LJD-9030, 1996-02-13,94071
12840,QOX-8403, 1973-09-09,47489
235691,TDM-8070, 1981-03-11,6393
92603,OVM-2331, 1980-09-30,78650
663211,EBX-4954, 2012-01-19,81353
414492,MHW-2970, 2014-02-22,33964
250799,DUM-9346, 2017-05-22,1307
696102,SKO-8274, 2014-06-22,57515
538864,ASZ-6677, 1985-03-23,2054
685110,HAW-3838, 1983-01-31,79554
636721,CHB-7028, 1974-09-02,13859
492840,ICR-5826, 1979-11-04,22987
405565,ONY-8056, 1971-04-20,73698
484955,DZY-1519, 1983-02-01,80450
810045,UZE-2443, 1990-09-27,22922
481716,OPA-4188, 2015-02-05,91780
393171,LTG-7166, 2005-08-25,33147
506690,BNF-9355, 1970-01-02,51984
471169,BYG-5423, 1986-03-20,16952
774972,YYN-6118, 2012-08-29,4377
478458,VRQ-3160, 2016-02-01,28010
666163,VHG-9531, 2005-05-09,16811
284699,CTQ-2019, 2012-09-03,63762
622337,WTN-2569, 1977-05-28,26864
313873,TUP-1456, 1998-09-30,31315
543408,ZGT-4662, 2005-11-23,56586
320404,ZHN-2363, 2020-01-01,8812
963407,WQX-2899, 1990-08-03,62942
220902,SHZ-0329, 1980-08-28,57865
780857,KHL-8104, 1979-07-28,66515
298671,PON-2888, 1997-03-15,68966
329196,QPU-3841, 2013-07-09,66285
432812,JJJ-3856, 1971-07-29,50619
882225,WXX-9985, 1975-11-19,19904
905756,OXZ-5711, 2020-06-30,29138
69143,RHH-1285, 1995-11-21,44942
720861,LSM-0690, 1985-08-09,16993
386024,RQN-7506, 2009-05-23,35703
65172,EWF-0790, 1996-11-06,15675
865485,GWY-8226, 1982-04-15,2450
307092,WGJ-1242, 1988-11-21,44930
114735,DNE-5704, 2009-04-08,50184
225295,UBN-5137, 1989-10-07,65148
868274,IKQ-4832, 2003-11-17,31448
179927,OQV-0654, 2016-06-10,52632
179353,BQY-6319, 1973-03-18,16375
365938,YYE-8091, 1972-06-09,92792
453246,QAX-4432, 1986-11-12,6370
315584,FXW-8613, 1982-10-26,62093
701208,RBZ-0897, 1990-07-22,75520
141819,IUM-9388, 1977-10-18,95206
660832,FNY-3030, 1974-06-12,23551
90660,YRJ-5806, 2014-03-21,45408
344713,TPD-5933, 2015-02-27,76255
914538,TMF-6100, 2008-04-13,97868
846066,DJR-2296, 1973-01-11,36324
954680,JJX-7780, 1986-01-07,90093
197945,BCD-0833, 1998-02-17,3357
947512,STY-9737, 1996-12-16,22107
448796,KRK-4337, 2008-09-25,96257
355040,VBO-7951, 1983-09-25,9138
726387,JZQ-5373, 1978-10-15,11061
8653,FCB-1281, 1992-01-14,79396
455593,GFI-4837, 2021-02-17,43003
271337,BHU-1327, 1998-10-02,7562
167803,KFU-9684, 1988-01-12,80331
421046,EIJ-4866, 1989-05-20,37767
343708,YRO-1855, 1997-12-01,70126
842216,WWA-9307, 2008-03-28,16705
494887,SBA-7844, 2005-11-23,49588
200083,AGJ-6566, 1972-01-13,6473
955056,TBR-0923, 1994-07-14,50038
758461,VSD-5326, 2006-01-03,99462
440301,VXH-8354, 1980-06-28,3209
40056,GFY-2743, 2016-06-21,2341
921748,RDK-6397, 1972-10-29,34837
49916,OMC-4686, 1992-05-28,71867
947965,WNY-7553, 2008-05-16,66576
957961,TPR-1105, 2000-03-04,2140
971099,WJZ-9115, 1989-07-24,32660
280990,EEV-2199, 1971-11-06,9724
937298,DCJ-6278, 1988-08-21,52715
726236,LYN-7940, 1973-01-14,34960
888617,JKS-1333, 2021-12-04,37802
318422,ORM-2721, 1976-05-01,62194
344172,LBB-5730, 2007-03-22,99239
433262,UJD-5545, 1995-02-26,25475
228162,WUS-5265, 1970-07-29,49065
956356,TQQ-1902, 1973-04-23,98229
603621,EXP-3195, 1972-01-23,32021
402708,VNK-5239, 1979-06-03,64353
883915,YLR-7880, 2006-03-08,44956
525450,DMC-3952, 1990-01-13,59817
666704,MKN-6617, 2019-02-15,63353
753445,LMA-2881, 1987-01-17,42854
573870,BKI-1030, 1973-12-26,93903
80858,FGS-1399, 2018-06-04,48861
676682,ZJU-6160, 1974-11-03,98285
267377,QDU-0152, 1972-03-13,7745
216347,GBR-7242, 1986-03-02,96548
710047,COT-8365, 1985-10-26,95015
512076,JSS-6834, 1982-03-11,83837
708385,WZF-9844, 1973-02-09,48547
504464,VSU-6920, 1975-01-13,24534
930784,CSE-3203, 1972-03-20,9358
473805,MJB-6957, 1984-12-09,55535
741484,GRA-6180, 1987-08-03,50715
544497,WYA-0301, 2011-08-12,2153
345761,HHR-7641, 1972-08-09,31717
110609,PBJ-4157, 1990-01-03,52637
469072,EIU-1773, 1992-05-01,59377
503492,IWW-9350, 1997-03-30,19168
184925,LNN-1114, 1972-10-29,68254
518579,CEX-8584, 1995-08-06,8582
227363,SOY-3774, 1998-10-31,89509
216880,BPN-5077, 1978-12-27,73064
815043,KJI-2221, 1999-02-14,27933
78454,GRU-4327, 1970-04-04,36267
709145,FRC-0124, 1993-01-02,34556
941962,LJS-8732, 2021-12-27,93075
931489,QDO-4258, 2015-06-22,37087
545988,STA-3136, 1983-02-24,78296
91322,VIN-9531, 2003-10-29,65316
752036,TVD-9338, 1998-05-16,19457
664282,PRF-9298, 1994-05-28,56707
695180,BID-4529, 1981-01-07,41978
948728,PIS-6251, 1990-04-07,16529
94847,ZME-1427, 1972-12-15,56131
88391,PIW-1535, 1979-08-04,36640
598978,EVU-6139, 2021-08-09,92409
735861,LMI-3521, 2007-12-30,81706
210366,TQH-4380, 2015-11-12,1373
368912,WLV-4917, 1971-10-25,40870
131759,UNH-8521, 2011-01-27,49938
737936,FNN-6673, 1981-06-02,25244
84825,CBD-5922, 1989-12-07,46421
2352,QWE-3383, 1973-06-16,36014
813781,ZQX-4146, 2002-08-04,45608
143871,QDE-3979, 2005-01-24,25686
839827,PYU-9194, 1993-09-16,60559
277824,KAW-6261, 2002-04-16,97645
529305,IXK-9677, 1976-11-24,3196
948660,ETV-8139, 2003-09-08,41684
983821,LUS-4769, 1973-03-28,16416
645698,DAR-7509, 1995-08-26,52159
483268,OFU-2346, 1988-01-13,47934
841656,KVF-0944, 2002-08-11,53436
561035,CLU-7390, 1972-02-13,16095
781107,ZPM-0832, 1992-06-08,83871
42794,UQH-5388, 2005-08-24,7537
987627,BVI-9578, 2010-09-06,71210
62246,SRP-4474, 2016-08-02,88431
932918,TJM-3822, 2008-12-07,48592
736694,YSR-3492, 1982-01-01,13643
130433,YZP-8452, 2013-01-20,17336
576247,OHR-2328, 1994-11-25,12921
405502,RWV-2743, 2019-02-22,27623
819309,EWL-1286, 1996-12-30,87592
540966,ECN-1606, 2017-05-18,30024
538352,COE-8095, 1990-07-03,10166
237752,GZK-7891, 1996-06-01,59732
38807,LIJ-5220, 1979-08-23,8751
751075,IPL-7204, 1979-05-26,61479
654981,DCF-1982, 1978-01-14,62772
748263,IHN-9196, 2013-10-08,18890
888809,ZAI-2184, 2014-09-05,37294
715271,VAM-3541, 1980-12-18,85248
685463,IGM-1824, 2004-06-26,82717
326319,BSJ-4654, 1998-11-17,85302
276425,LWK-9198, 2011-12-26,21295
358778,MTJ-5827, 2005-08-27,74679
502280,FCZ-0114, 2022-01-15,64650
216264,YEC-9997, 2017-11-10,12597
214930,HRB-9034, 2017-11-23,25484
557483,JGN-8360, 2022-02-01,19228
459725,DZA-2922, 2012-12-27,65665
710507,XMX-2386, 2020-02-22,3637
194782,WFN-5492, 1972-02-27,98801
97647,HKH-1517, 1978-05-21,13145
387166,KHW-6783, 2008-06-30,59567
940363,CFT-1010, 1979-12-10,1962
396469,IPV-5952, 2016-08-08,26426
352225,VJC-2508, 1990-12-21,41472
957745,JYU-0545, 1996-01-21,99877
480841,FSA-0683, 1976-01-12,5583
285962,ITM-5158, 2022-02-27,53524
662262,VPO-0721, 1976-09-10,28299
133123,XCJ-8472, 1982-07-13,28200
881315,KKI-1967, 1987-11-22,49042
936169,RUT-9272, 1990-12-28,28623
287313,KPN-2447, 1973-07-12,74065
731785,MNA-0798, 2000-04-08,4199
338234,JDO-7460, 1982-11-05,41605
203968,XUX-9944, 2014-08-23,21111
213542,VZJ-2592, 1982-04-23,91608
637167,YFJ-9769, 1976-10-11,9452
797591,SWJ-5197, 2006-03-20,72671
948611,NXQ-8233, 2016-10-24,32597
161346,QYO-0422, 2016-07-14,32506
293825,RTP-2253, 2011-08-08,6677
932462,NTJ-3326, 1987-12-30,53729
266787,EBX-4688, 2003-01-09,17961
480059,MWU-3030, 1983-03-19,44010
597810,QXJ-7656, 2014-08-04,74749
457482,HIU-1542, 2001-07-26,61478
721615,CAJ-0130, 1973-11-16,20498
735132,QDO-8782, 2021-07-17,71174
715038,ANA-7153, 1985-03-13,4349
844485,XDF-6663, 1972-05-28,86759
144749,TKC-5882, 1999-03-28,34657
560973,QRU-3959, 1997-04-08,1405
982011,ILU-1998, 2019-01-21,50882
223083,MMG-9306, 1991-11-15,56186
788556,CAL-6515, 1972-05-07,59113
639922,SIC-7566, 2018-09-27,60990
781227,UGY-8400, 2006-05-07,57355
379648,LGR-3120, 2010-03-13,28228
10142,VJN-3377, 2008-01-12,3537
999188,ZXU-2886, 2004-12-27,37816
670614,VTZ-6085, 2001-07-16,13339
691216,GUN-3002, 2015-07-21,46248
394123,KFW-1090, 2019-03-07,54899
371909,PDS-5414, 1974-08-23,98959
543822,NOA-4524, 1999-01-15,59811
247443,DDM-8615, 1987-08-24,89126
600919,ELU-5624, 1981-05-31,36402
967935,XFT-9988, 1991-03-10,61980
617288,JMT-3323, 1996-03-23,12642
883187,LQA-4043, 1976-09-27,50327
147200,KDS-0856, 2021-03-19,33081
919272,EEV-7105, 1982-10-22,76284
36791,BPV-5166, 2004-11-30,69630
444636,DXL-3024, 1973-10-06,25427
426979,WWS-1197, 2009-06-09,88523
377615,VAG-4169, 2006-06-07,74467
959483,QRY-2171, 1995-10-01,81360
523940,EQN-6121, 1982-08-29,52042
655218,MEO-7996, 1990-06-23,93817
549947,JNM-8113, 1993-07-21,65279
23087,CYG-3244, 1973-01-18,33259
846422,YEG-8207, 1983-01-19,22796
927605,HAI-9537, 1998-10-19,58762
44085,VCV-3935, 2015-07-07,55357
927158,YXF-9687, 1985-09-19,58791
951104,SLA-1283, 1971-01-13,32597
999164,GFS-8142, 1976-01-07,9878
901700,CFG-3596, 1995-01-26,33712
299036,TZE-5297, 1995-06-27,17449
232365,KRB-0804, 1989-01-27,82148
196656,AJA-9995, 1972-11-02,16639
541503,TSF-5441, 2004-09-02,92166
716936,TDM-3478, 2021-12-01,65345
525452,PMG-8049, 2007-07-16,54880
660098,USL-6300, 2017-01-07,84734
615467,JUO-6815, 2001-10-31,87355
614958,KAC-5959, 2020-09-26,62419
555886,DFC-6567, 1983-02-06,79618
427629,UVA-0275, 1982-07-27,54971
660745,HIM-6744, 1983-06-22,604
457264,UQS-4964, 2017-09-05,84465
515796,GAW-2567, 1991-11-01,1703
273577,JYW-1467, 1970-12-31,21562
462029,USV-1120, 2015-11-14,98790
785616,JRP-1383, 1983-09-01,73013
813856,DJX-4041, 1999-06-29,582
827509,YNF-5708, 1998-06-06,19029
134984,OKK-7084, 2013-05-31,7423
968599,AHP-1509, 1983-03-11,11253
927521,HWQ-1961, 2003-08-21,33130
839861,EPN-0012, 1978-09-05,53816
259135,DZW-3922, 2017-09-28,94399
413655,HCV-5889, 1976-09-17,17274
184221,RHH-4448, 1987-05-14,88728
468194,VEH-6697, 1994-02-09,50867
758376,PZW-2641, 2008-07-21,90866
432688,ZTX-6030, 1973-02-18,55053
770196,SMW-8664, 1979-04-30,72816
724074,LGY-9512, 1992-07-26,45127
685496,PVR-2077, 1998-09-27,56421
922420,FJH-2556, 2012-01-31,52309
855741,WUO-2038, 2003-07-07,34345
5614,OZH-1252, 1987-07-24,21477
865105,CNX-9884, 2014-01-18,5419
258483,JGD-7615, 2003-08-27,96125
359694,NUC-7797, 1990-08-05,75824
256500,NFA-3291, 2013-05-08,4959
517784,RRV-7715, 1987-07-26,19093
661468,OVP-0889, 2019-03-23,87357
701671,QRJ-3306, 1977-04-20,50349
36676,MVR-8063, 2007-02-09,49738
629110,ENE-8658, 2011-04-23,83078
890901,QSP-1828, 2003-11-10,86759
960479,JKX-4229, 1987-01-17,73868
168246,KVW-7113, 2021-05-17,9558
311830,PUN-8361, 2000-10-22,92674
444244,EVO-9193, 2013-09-16,40616
636660,BTM-8826, 1979-03-30,29618
478761,QAM-8340, 1989-03-13,4531
433896,UYE-8222, 1981-02-07,78715
982583,TQC-5168, 1981-02-27,19545
432640,MKU-3442, 1977-04-15,25280
651471,BLA-8145, 1977-01-31,46866
387852,RFJ-8431, 1995-06-22,51232
570780,PRR-9048, 2013-12-21,52452
78997,ORR-0000, 2012-06-02,77647
690372,DIE-5509, 1987-05-31,30127
117205,EYR-3697, 1999-03-15,12375
272799,NDC-6642, 1985-08-06,81223
582039,CYP-1650, 2020-01-03,2337
52327,DNT-4646, 2006-09-26,53491
339406,KJN-4508, 1982-07-31,55599
196837,SZJ-0416, 2006-05-02,92389
959275,SSK-2929, 1996-12-20,96027
878153,WOF-3306, 2019-07-31,84030
595178,BZF-6536, 2018-03-30,42925
348198,IZK-4120, 1993-10-10,83750
604158,DVF-1399, 1998-12-20,84417
803137,WPL-6602, 2003-01-11,86028
780443,BXJ-1899, 2018-02-17,50803
902115,PQB-0247, 1993-09-12,93263
618746,JMR-1064, 1975-05-01,2796
538262,EIO-9716, 1977-08-20,96763
926835,WGB-9119, 2015-04-18,73568
852502,ITO-0791, 1992-07-14,8585
287748,EWW-4243, 1985-07-10,13928
276876,IBN-9276, 1986-07-05,92532
533789,ITX-1435, 2011-09-09,92672
535744,TVP-1882, 1980-07-26,92703
257843,AWT-8972, 2002-10-10,64637
131477,JEV-9743, 1999-12-29,7049
313560,AWH-6819, 1977-09-09,64979
853902,DRF-4394, 2000-12-01,19175
357171,OHP-4837, 1995-01-29,57891
715221,UKI-5250, 1990-11-22,71692
106065,GEH-1595, 2020-11-21,48827
69608,RLK-9270, 1979-11-24,71978
968364,PRK-1994, 1987-12-10,7695
215971,YVM-4398, 2001-08-05,51028
720610,TDE-6981, 1992-02-06,35927
196397,XKB-8953, 2006-10-26,40821
817403,API-6893, 1994-02-26,91780
730165,JEE-5752, 1981-04-23,2529
99112,MDL-4764, 1970-05-16,3225
115012,DFZ-5429, 2020-01-29,96149
342895,CCA-9437, 1998-11-16,34826
160828,YBH-9256, 1970-07-06,14505
279967,EYE-4126, 1982-12-18,44151
200647,OMD-2390, 2002-12-16,87414
238462,XBG-6964, 2010-05-18,73492
957445,ZEU-2378, 2021-08-31,23649
611673,SPZ-2487, 1989-11-28,18982
634318,QWT-7316, 2016-12-10,40255
561760,PVA-1507, 2012-05-03,70580
912186,WCO-8244, 1990-08-31,25660
27566,LXN-6684, 2000-11-07,65370
678891,WYX-1534, 1992-06-07,30074
422039,SEW-3363, 2011-07-09,87490
348668,SYW-6665, 1992-06-05,54166
702541,DMG-6477, 1983-06-18,25410
125836,AFD-8513, 1991-12-07,26258
576513,JZS-5201, 1985-05-09,9245
193679,NAT-5804, 2016-06-20,84384
828995,HTK-4339, 2018-04-17,21382
945595,ZBH-1237, 1997-07-20,22134
947550,KES-2199, 1983-08-18,8587
589845,MHM-2248, 1991-02-26,23767
209857,RNM-3778, 2004-03-24,51248
70416,RKD-3894, 1998-04-27,84555
892227,LGV-6705, 1987-11-10,23171
131452,GMO-7903, 1989-12-01,75552
158029,POQ-6570, 2009-11-03,72226
985204,TWC-3939, 2000-10-26,36873
173111,RZY-9453, 1986-05-27,91415
774748,EQO-2486, 2006-12-15,24248
558632,OHG-1208, 1978-07-20,98357
238285,CAS-1618, 2011-03-05,80209
384675,WOI-5626, 1988-04-23,98962
675740,YCF-6683, 1998-08-17,24445
308959,HBO-1104, 2004-09-27,58352
782849,BPM-0070, 2007-01-30,84659
838083,QRE-6924, 1998-02-19,94816
830780,QPM-5402, 1979-03-10,74021
806742,MKM-4474, 1971-05-22,70234
739933,AXT-5005, 2014-01-02,43764
76131,YCE-9049, 2017-04-05,83296
844705,IXX-0833, 2006-07-30,6364
122150,DMW-9690, 2000-02-25,89785
919250,IEJ-3707, 2021-12-11,57425
227438,FWW-3287, 1998-08-10,78834
729335,BVP-5133, 2003-03-01,41464
470926,YQZ-5734, 1989-01-12,66773
748868,KVL-7051, 2004-01-10,74366
449120,ACB-4138, 2017-06-26,38429
129741,MYX-5414, 1993-04-15,70385
53119,SCY-4197, 1992-07-03,19748
754582,CAQ-1296, 1999-01-19,76063
651766,ELF-1484, 2019-07-29,58107
86902,TPR-2406, 2004-09-27,85496
379111,IGL-3994, 2019-04-07,6927
580346,PEF-1110, 1991-04-16,81436
779881,RAQ-1655, 1991-02-28,94968
751867,QZQ-2004, 1985-08-26,6030
144246,ZRS-0122, 1999-11-14,81866
599793,NHG-7737, 2014-06-25,53944
883960,FST-5260, 1971-05-01,830
616887,MIM-1269, 1985-07-07,33937
290812,QDZ-8302, 2020-02-05,65765
636243,LHG-9082, 1996-05-03,36020
445620,CON-6958, 2016-06-16,84506
168450,GOX-8343, 2002-11-28,92794
500064,QUS-3168, 2018-07-26,84246
432417,FDB-3253, 2015-02-14,77581
611450,YCG-8393, 1977-02-07,79630
962654,YKS-6802, 2013-08-03,17225
677664,BQF-2932, 2017-10-12,35709
332345,KFZ-2557, 2012-02-29,59953
252203,BVO-3357, 2001-04-29,10528
145938,UQH-3001, 1991-04-28,83750
62548,PRO-5764, 1990-03-21,24893
138217,CMJ-1612, 2022-02-28,46197
703597,FRS-4434, 1987-10-26,37039
261322,HZN-7745, 2000-08-18,12445
757179,WWE-8880, 1986-10-12,68564
937879,EMD-0891, 2013-02-09,37616
316185,ENY-8443, 1986-03-04,3142
352855,MRE-6639, 2001-03-07,84114
659227,THF-6277, 2007-08-20,49253
198136,OJX-2541, 2003-04-28,68599
617319,DMU-5827, 2008-11-26,88681
937428,AKX-7737, 2001-06-06,73882
515420,ECD-6409, 1991-12-08,5817
892148,GNH-1426, 1992-08-23,59141
312124,XVJ-7698, 1987-10-29,60846
351680,JXN-6814, 1972-11-12,14184
662236,PNV-0950, 1981-09-29,92783
73319,TXA-6415, 1981-04-13,24883
275939,LMY-3574, 1975-02-28,49981
750513,FQI-9564, 1988-03-26,233
578428,GMN-1641, 2005-05-29,86967
496718,KDO-1175, 2000-04-27,70053
603522,QUF-3920, 1986-07-18,21711
542821,GSW-7074, 1971-04-22,1529
886359,QFA-1438, 2008-12-14,78394
812968,NIS-8299, 2011-01-09,99991
795877,AGF-6781, 1998-04-15,87647
768100,BIV-7051, 1994-05-24,78867
390194,TBF-9037, 2020-03-31,3996
635273,NUV-7543, 1973-06-15,15141
435524,DYH-0584, 2018-12-17,61863
291230,VYD-1216, 1997-05-16,3877
400288,GGV-4148, 2001-03-11,54430
888438,ZXV-0856, 1987-09-05,75515
475926,LXT-0056, 2001-08-10,18316
63623,VZM-1059, 2004-11-16,96299
119557,KLN-3043, 2021-01-23,21472
239244,VCL-4507, 1977-08-10,98165
595022,JBV-7531, 2014-09-10,91398
693098,AKC-0283, 1991-03-22,73577
859530,LHB-7445, 1992-05-16,10022
400669,MPD-8035, 1995-05-22,65272
313307,FFF-4729, 2002-03-30,49292
840238,GLD-0312, 2011-06-17,80310
219550,LSH-9219, 1992-10-23,91714
880207,BRZ-9637, 1989-09-29,35097
259190,CEA-5524, 2007-05-20,69200
357818,PHN-4437, 2006-03-07,85750
671910,HKJ-5563, 2009-02-14,76487
675875,YRN-3984, 1999-12-03,77972
745341,CXP-5236, 2004-05-10,92908
406622,DBU-5803, 1993-04-13,99142
703566,BZP-5019, 2011-02-11,13966
534847,EYI-5141, 2019-09-10,5751
262679,MFG-5118, 1974-03-03,97064
746038,QQR-5518, 1996-08-21,82989
936685,AHK-4616, 2005-05-09,49946
127539,CJS-2901, 1990-08-18,20586
130779,XZD-2809, 1982-07-26,56535
730281,USD-7217, 1970-10-23,82504
715079,BFG-0197, 2013-09-29,87631
23728,JBL-1947, 1979-11-21,83335
23782,SVT-7043, 1973-05-24,99531
393274,SZB-0167, 1970-12-15,68965
421001,QNZ-5887, 2000-11-13,89309
226481,UIN-4602, 2008-08-18,30725
832531,TEE-1394, 1981-07-21,84170
925929,MWM-2718, 1989-04-27,51558
42022,GNJ-3143, 2020-07-28,6446
979324,WMX-7809, 2013-12-05,92660
8838,JXL-4163, 1982-09-07,17564
965783,GAU-3851, 1974-02-19,74007
362987,DGT-3842, 2018-10-24,17803
298302,SXJ-6969, 1998-01-22,93770
231025,USP-5111, 1975-11-17,20386
75396,BPG-6397, 1978-12-17,60593
234190,ZHZ-6707, 2021-01-23,11716
412876,OTJ-0675, 2013-03-23,53784
937818,QDK-7937, 1977-11-17,8295
122285,KWF-3579, 1975-11-05,19241
311206,RZR-5410, 2003-12-22,91439
909765,KFX-4497, 1975-12-01,80235
785222,YUO-9156, 1998-08-27,8788
551263,TEQ-9066, 2005-05-23,96070
767280,LDL-5575, 1983-11-07,78749
469598,TQJ-4603, 1983-04-26,47630
17168,HLK-0179, 1970-07-21,51766
822637,FMX-9464, 2000-11-24,50495
883464,EXB-2556, 1994-03-11,74435
616457,RLP-0108, 1994-04-12,90356
847967,GVP-9054, 1978-04-15,45037
599543,SOW-5675, 2020-11-25,53559
348365,IRM-8222, 2011-02-24,9931
388798,IUU-8945, 1997-01-06,88007
489847,NAP-1690, 1975-01-11,95366
35328,SDA-1835, 2010-11-19,6104
882258,UDI-3875, 2003-07-01,8143
316618,TTQ-6471, 1986-08-23,41453
180066,TNX-9314, 2019-12-12,18484
508385,PQB-6734, 2008-04-21,88559
292398,YWW-4243, 2015-07-08,73023
165391,OMP-2946, 2022-04-16,43483
192698,WPY-7884, 2003-08-28,71994
93396,NOI-2239, 2007-02-23,10340
550710,HLC-5654, 1983-02-08,36343
371886,VIZ-1179, 2002-10-05,88278
94288,BBF-4647, 1997-05-14,71758
510758,CUK-4566, 2007-03-30,92137
864811,NCM-9511, 1975-10-30,15287
173226,SBB-0298, 1998-09-02,56432
889916,AOX-2712, 1989-07-10,860
767762,TAI-2575, 1989-05-29,90215
727795,FTS-5706, 1977-08-12,84128
316658,LQS-9354, 1973-10-04,83338
739570,HFZ-0557, 1989-09-04,75808
465822,GNT-1095, 1978-09-13,30343
214197,CLJ-5196, 1990-05-10,59036
662598,GYJ-5705, 1995-05-12,11275
37003,RMG-3598, 2014-09-29,56641
172652,SVJ-0798, 1995-05-01,60713
11747,HGF-9555, 1970-05-27,47005
436525,FVV-6515, 1984-03-29,24153
832716,MSN-5150, 2007-01-24,28937
545461,TFF-5635, 1980-05-03,9624
471734,SJM-6457, 1980-05-21,27465
86151,ZVS-6709, 2013-09-13,68200
719842,ODD-5137, 1977-06-15,10815
799595,DIJ-2452, 2013-07-13,54778
236798,WLP-1294, 1974-07-10,96631
629030,SQW-8003, 1972-09-11,90138
900030,BFF-4383, 2020-03-19,53824
474098,MVS-3717, 1984-10-16,10642
982446,AAX-2907, 1979-07-14,89473
673723,YHX-7949, 1983-03-15,1638
124125,YSO-5430, 1975-11-18,17117
345176,GAD-1725, 1971-04-29,80444
165991,EJD-4414, 2010-02-09,77101
137503,VUF-2253, 2006-01-05,17846
959582,HFD-5419, 1972-02-01,70061
453689,RDD-4765, 2009-09-11,29107
607351,GNY-7505, 2012-04-09,29612
148750,HBL-6246, 2014-11-16,94639
866259,RYC-9626, 1992-07-24,92431
825491,BGR-7988, 1997-02-05,88848
836633,OBY-9434, 2009-01-01,52464
741618,IFF-7489, 2004-01-22,26470
322248,EPZ-3680, 1973-04-10,6105
320192,DNA-1893, 1976-06-11,79036
961511,TAQ-2605, 1987-03-21,21835
264459,HTB-9204, 2020-10-21,95720
80637,STI-3973, 1986-12-10,66168
392284,QLR-3716, 1970-07-06,97876
860003,WRJ-6826, 1974-07-27,88478
694866,PWX-9517, 2014-07-28,36755
318181,ASG-4112, 1974-06-29,11774
887875,DRX-5840, 1982-05-05,10374
280852,VSL-0874, 1970-12-12,64759
882538,TIZ-6763, 1981-02-24,11166
761844,MXD-0105, 1994-03-13,21356
136833,KPY-6334, 2012-06-06,8147
416990,OEI-2850, 1982-09-15,34284
90116,SXK-9215, 2019-10-21,56342
602273,TVZ-4672, 1995-09-20,23232
187028,XUX-4963, 1980-01-11,29563
490351,JEF-7971, 2012-12-28,25702
789824,KYR-4759, 2001-10-01,51383
956785,BEG-7439, 2006-07-17,29209
855304,XAQ-0123, 1985-09-03,47120
100796,DQX-4575, 1998-11-26,30976
92166,DFD-3880, 1989-05-25,98286
843377,GSL-3148, 1981-06-30,71503
249661,MTS-3193, 2014-11-23,97616
772397,XED-6796, 1973-10-06,29619
91908,ABQ-9035, 1989-09-10,26402
959043,NQU-1341, 2011-04-26,78713
931260,FOO-4343, 1994-04-21,77322
57382,KEK-7953, 1980-12-06,82367
522760,GYS-2662, 1994-01-17,95387
418421,WAA-1858, 1978-05-03,71036
57949,ZLK-3746, 2009-11-13,95917
376085,NVE-4846, 2020-01-28,4164
312794,VBJ-5751, 1993-09-04,64009
243268,UWW-7744, 2006-03-16,24192
940333,ZJN-2693, 1991-06-10,3797
909543,MZF-9320, 2003-02-12,56835
576003,CAY-9256, 1980-01-10,93815
222129,KGK-4430, 1970-12-11,54336
771206,COY-9585, 1973-03-23,96166
426803,OBQ-7321, 2019-06-20,31763
376166,WIN-5380, 1995-04-12,90949
857827,CWK-3357, 2011-07-19,88709
481245,BSH-9935, 1998-01-01,43310
314415,CBL-6181, 2008-04-01,92558
422041,CCN-2553, 2016-04-14,25606
332026,OOF-2224, 2001-12-24,79380
539003,SZT-8400, 2020-12-17,50978
304625,RCW-0657, 2004-08-08,42069
436892,OYP-4149, 1976-06-10,70460
890270,VHS-7586, 2013-12-30,73041
783529,NGW-6542, 2014-07-29,76505
261939,EWB-1979, 2022-07-05,752
522281,VJT-9417, 2004-03-28,71894
734558,NHD-5502, 1976-08-02,38632
125240,FCC-1009, 1974-08-03,37993
587319,EFP-8992, 2012-11-28,68263
847675,URD-9004, 1980-11-04,22437
419536,OMN-0536, 1994-05-13,94995
226747,FPM-0307, 2003-07-22,86739
699416,RTH-8530, 2009-06-17,78429
217954,FYK-9647, 1979-05-06,43981
690133,UBU-7897, 1971-12-30,99681
643634,PJD-6724, 2011-03-01,38028
163446,PII-3944, 2018-11-21,82933
541725,ZIC-7531, 1988-01-11,39842
158401,ZUK-7149, 1994-10-12,76422
669768,DQX-2350, 2005-12-24,92707
214517,NGE-7160, 2012-07-30,21622
847382,OYK-2169, 2004-10-22,94803
773293,QGP-6603, 1973-06-14,86051
808228,WXB-2349, 2014-10-07,76455
83391,GGR-2707, 1999-01-17,60916
972633,VQR-4354, 2020-12-09,81174
374027,IEP-2913, 1985-03-10,47221
274804,MDA-2244, 2016-09-18,64076
459659,DSV-3367, 1982-06-18,60031
650828,NXW-3605, 1979-10-13,38200
304113,ZZM-9821, 1980-07-22,9595
462193,PFN-1715, 1977-08-08,80322
838108,YRY-4103, 2006-02-25,37788
912962,GSA-2005, 1981-06-04,13502
863766,NRU-2318, 2018-06-19,50307
708964,WQE-4474, 1993-10-26,3009
956772,GZH-4012, 1983-04-05,93940
503233,VES-0328, 1991-09-17,17892
105641,XJZ-0919, 2011-01-12,46997
642072,NNB-0364, 1990-03-18,49294
967696,KBB-2293, 2017-01-11,17787
108267,DKR-8727, 2016-09-07,14126
778205,ZJW-5811, 1981-07-06,56162
267355,PRZ-4704, 1982-01-27,15967
828693,NNS-0204, 1981-04-01,46789
