id_profile,cargo,empresa,id_emprego
13799,Tecnólogo em jogos digitais,Dias,12898
577481,Síndico,Silva,78312
669333,Diretor de produção,da Cruz,27067
333124,Diplomata,Ramos Correia S.A.,39463
927177,Bioquímico,Nascimento,18398
668419,Hostess,Gonçalves Gonçalves S/A,25042
192412,Hematologista,Almeida S.A.,2374
846325,Promotor de eventos,Cavalcanti - EI,56301
878991,Senador,Cunha,95802
173921,Representante comercial,das Neves Gomes - ME,49522
544699,Engenheiro agrícola,Barros,40442
606920,Acompanhante,das Neves,53155
144500,Carnavalesco,Jesus,87370
768777,Oficial de justiça,Barbosa,16133
351730,Corregedor de justiça,da Cunha da Paz e Filhos,8453
189174,Desenhista,Moura,87642
46695713,Lamboteiro,Farias S/A,24974
847033,Florista,Nascimento Pires - ME,17322
351123,Embaixador,Pires,79630
764009,Caça-talentos/Olheiro,Mendes S.A.,24725
207370,Meteorologista,Porto,34720
4416701,Comerciante,da Cunha Ramos Ltda.,95531
180629,Angiologista,Almeida,67804
822492,Oceanógrafo,Fernandes,18480
71541,Comerciante,Peixoto,83870
118812,Paisagista,Martins,16952
874262,Intérprete de Bíblias,da Conceição Cardoso S/A,35874
6836587,Transportador,Moura Pires Ltda.,640
979038,Triatleta,Cardoso,83646
6267495,Fonoaudiólogo,Jesus Rodrigues - ME,38518
931777,Fisioterapeuta,da Rocha,25626
57764,Coronel,Moreira S.A.,3646
456912,Desembargador de justiça,Almeida,29311
80127,Argumentista,Rodrigues,60224
493003,Agente de viagens,Rocha,49417
901139,Aeroviário,Farias - EI,34290
800001,Geriatra,Caldeira,24123
791182,Repositor,Castro - ME,13140
791336,Alpinista,Nascimento Fogaça - EI,56689
555782,Investigador de Polícia,Pires,3807
952585,Terapeuta floral,Correia S/A,86478
175348,Profissional de informática,Moura,72441
213850,Implantodontista,Gonçalves S.A.,46521
67836,Supervisor,Rocha S/A,65041
684778,Escrivão,da Cruz,64843
904940,Médico cirurgião,da Rocha,52300
431708,Engenheiro de iluminação,Gomes - EI,8619
672344,Bailarina,Lima Nascimento - EI,71563
464972,Biotecnólogo,Sales S/A,31047
373152,Cardiologista,Cavalcanti,19728
136938,Atleta de canoagem,Correia da Costa - EI,7712
368743,Segurança particular,Carvalho S.A.,18919
107822,Assistente de direção,Silveira,42081
218575,Engenheiro de computação,Jesus da Conceição Ltda.,27993
49902,Técnico em aviação,Viana,63580
153971,Zootecnista,Gomes da Conceição - ME,24906
404934,Profissional de áudio,Almeida,49478
968241,Inspetor,da Mota S.A.,90288
894317,Coronel,Costela,37833
568137,Senador,Martins,98908
946022,Bailarina,Teixeira,12765
990039,Lutador de karatê,Sales,98674
117870,Operador de bombas,Pereira da Mota Ltda.,24952
615569,Ginecologista,Castro - EI,77900
946940,Engenheiro de energia,da Rosa,73453
72075,Penhorista,Rodrigues Gonçalves S.A.,90579
749776,Astrônomo,Pereira,48063
571565,Promotor de vendas,Gonçalves,50906
10445,Guitarrista,Barbosa,3549
762291,Violonista,Cunha - ME,55976
625491,Tecelão,da Mota - ME,10705
742957,Empresário,Dias - ME,27219
964625,Controller,Costa,62979
826866,Torneiro mecânico,Campos,73280
334804,Selecionador de pessoal,da Luz,60263
377431,Aeromoça,Correia Teixeira e Filhos,64517
6184,Engenheiro elétrico,da Costa - EI,8545
420707,Lixeiro/Coletor de lixo,Fernandes,88445
249080,Administrador,Moura S.A.,22771
674520,Regente,Porto,95372
18394,DJ,da Conceição,99731
352629,Topógrafo,da Mota Souza - ME,53680
52288,Dedetizador,da Conceição,37984
621828,Caixa,Teixeira,65549
832997,Redator,da Paz,32394
377741,Estilista,Santos,33016
195585,Geólogo,Moreira,78778
661931,Traumatologista,da Cruz,98166
847642,Astrofísico,Pereira,49862
314776,Segurança particular,Castro,95929
228377,Lutador de karatê,Oliveira - EI,31863
68984,Cancerologista ou Oncologista,Barbosa e Filhos,80371
185753,Bibliotecário,Peixoto,47734
51798,Lutador de jiu-jitsu,Gonçalves,94584
818464,Professor,Silva - ME,56833
689774,Conferente de expedição,Rezende,6207
324636,Engenheiro de computação,Dias Melo e Filhos,8469
547596,Consultor de radiestesia,Cavalcanti,70852
97794,Jardineiro,Gonçalves,10234
559553,Designer gráfico,Costela S/A,77921
357379,Governador,Rocha,55593
904641,Antropólogo,Rodrigues,98690
425024,Farmacêutico,Carvalho,63821
141102,Implantodontista,da Costa,38664
535428,Salva-vidas,Freitas Ltda.,29458
245363,Peixeiro,Nogueira Freitas - EI,39354
908382,Profissional de manutenção industrial,da Conceição e Filhos,89974
756008,Jogador de basquete,Moraes,78631
992432,Farmacêutico,Gomes,57665
808296,DJ,Fernandes,34881
249569,Kite-surfer,Sales,6089
840833,Sexólogo,Rodrigues S.A.,57645
630045,Profissional de áudio,Freitas e Filhos,37092
939742,Manicure,Nascimento,98890
228431,Agente de defesa sanitária,Silveira Ltda.,76572
400481,Mágico,Lopes Pereira Ltda.,85638
935259,Gandula,Cardoso Ltda.,99279
389967,Mensageiro,Cavalcanti,45204
100680,Político,Fernandes,76618
221622,Engenheiro de processos,Lima,47164
412961,Engenheiro agrônomo,Campos,652
737397,Tecnólogo em geoprocessamento,da Cunha,71688
394126,Restaurador,da Conceição Barros S.A.,63270
950375,Empacotador,Viana Monteiro - EI,18282
247283,Gerente de riscos em seguros,Ramos,20987
196484,Revisor,Cavalcanti Rezende Ltda.,22976
985780,Ourives,Gonçalves,24765
580579,Bancário,Pires,63488
459700,Endodontista,Caldeira S/A,54020
984606,Astrônomo,Castro da Cunha - EI,71093
367114,Imunologista,da Mata Peixoto - ME,72159
852673,Webdesigner,Carvalho Ltda.,6479
963270,Salva-vidas,Lima S/A,14622
331428,Manobrista,Melo - ME,99919
531427,Engenheiro metalúrgico,Moura Lima e Filhos,6921
613679,Técnico em taquigrafia,Barbosa S.A.,7990
837790,Médico cirurgião,da Mata,75682
439470,Manicure,Rocha,22419
827111,Designer de jóia,Teixeira,57516
340212,Cardiologista,da Cunha,50195
312719,Tenista,da Conceição Correia S.A.,97307
789919,Médico legista,Sales,19474
891102,Líder comunitário,Dias,8920
463392,Político,Fernandes,485
669304,Repórter,da Cunha,82866
192759,Engenheiro de computação,Cardoso,91475
833280,Camelô,da Costa,58186
33855,Intérprete e tradutor de língua de sinais,Fogaça Vieira e Filhos,4514
297062,Roteirista,Barbosa,33275
659242,Consultor de radiestesia,Barros Gonçalves S.A.,69441
15435,Angiologista,Viana - ME,57354
94194,Coronel,Barbosa e Filhos,24640
92031,Quiropraxista,Almeida,96055
152757,Lavador,Aragão,61327
310082,Vigilante noturno/diurno,Carvalho,57598
845043,Endocrinologista,Cunha S.A.,43418
113360,Espeleologista,Ferreira,33200
954222,Policial federal,da Luz S/A,14406
683379,Capitão,Castro,84721
302741,Engenheiro de petróleo,Lopes,90176
765104,Percursionista,Barros,93232
648295,Programador,Porto e Filhos,68475
914123,Guardador de veículos,Cavalcanti,35273
4054,Fresador,da Rocha S/A,98533
919,Engenheiro mecatrônico,Peixoto Costela - ME,7731
654467,Gerente de inovações ou novos negócios,Souza,38666
320811,Técnico em documentação,Ferreira,53639
361294,Urologista,da Mota e Filhos,41330
337049,Taifeiro,da Rosa Moraes - ME,8335
918833,Pizzaiolo,da Rocha Rocha S.A.,15686
182487,Biólogo,Cardoso S/A,29220
91067,Engenheiro de produção agroindustrial,Ramos,93576
47551,Brigadeiro,Souza,7194
270160,Figurante,Carvalho,84915
467026,Recepcionista,Oliveira,47759
542447,Engenheiro químico,Costela S/A,8995
232186,Engenheiro de produção agroindustrial,da Rocha,31414
19769,Motofrete,da Cruz S/A,66506
808286,Salva-vidas,Moura da Mota S/A,4748
808228,Arqueólogo,Novaes,92783
471115,Agente de defesa sanitária animal,Pires Caldeira Ltda.,9133
518833,Fonoaudiólogo,Fernandes Viana Ltda.,19065
420043,Assistente administrativo,Azevedo - ME,76251
70118,Instrumentista musical,da Luz,86857
172488,Agente comunitário de saúde,Cardoso,47543
287491,Caixa,Teixeira,11439
889728,Jogador de badminton,Rocha,41440
681323,Cantor,Viana S/A,27439
251049,Juiz de direito,Costa,54935
250305,Microfonista,Souza,34586
764056,Entalhador,Silveira - EI,94467
721950,Consultor de radiestesia,Caldeira e Filhos,44805
849200,Geofísico,Freitas - EI,10528
666611,Instrumentista musical,Moreira e Filhos,9955
830730,Engenheiro sanitarista,Nogueira,38872
591411,Pedreiro,da Costa,85786
28733,Escultor,Pereira,49818
653679,Lutador de luta livre,da Cunha,16729
893991,Policial federal,Moreira S.A.,64952
131408,Cinematográfo,da Paz,13256
181643,Cirurgião dentista,da Conceição,16191
561419,Pizzaiolo,Cardoso,23842
104399,Agricultor,Rocha,88198
877029,Educador integrado à saúde pública,Silva,54680
965703,Grafologista,Barbosa Costa - EI,59715
997023,Músico,Costa - ME,7110
538888421,Gandula,Lopes,56863
891082,Assessor parlamentar,Cavalcanti Nascimento Ltda.,41347
55955,Selecionador de pessoal,Lopes S.A.,31406
117498,Tecnólogo em geoprocessamento,Lopes S/A,37841
568000,Montador de negativos,Souza Silva - EI,58660
573147,Oceanógrafo,Freitas,75991
272153,Cenógrafo,Ramos - ME,27457
89671,Tecnólogo em silvicultura,Nogueira,74188
262498,Perito judicial,Vieira,23286
502774,Contra regra,Moura da Cunha S/A,38249
350386,Lavador,Farias Cardoso Ltda.,25390
843229,Atuário,Pires Pires S/A,62102
653857,Apresentador,da Rocha,97790
964715,Bartender,Fogaça Rocha - EI,63549
498377,Capitão,da Luz,54373
187730,Atleta de canoagem,Oliveira,55478
259410,Tecelão,Cardoso Souza Ltda.,56117
35519,Agente funerário,Ramos,54666
887693,Administrador,Pinto,91949
51863,Geradorista,Pereira,22812
916318,Pescador,Barros Farias Ltda.,22628
401546,Jogador de boliche,Silveira,57563
744159,Chefe de cozinha,Rodrigues Ltda.,4958
997717,Geógrafo,Moura Fernandes - ME,88083
809035,Amolador de ferramentas,da Conceição,77687
724084,Sonoplasta,Pereira S.A.,55249
878321,Recepcionista,Pereira,63919
104802,Operador de vídeo,Carvalho da Rosa e Filhos,29809
532715,Navegador,Freitas,69535
877324,Maquiador,Peixoto Mendes e Filhos,58498
165121,Cabeleireiro,Alves S.A.,85722
219525,Astronauta,Araújo Ribeiro - EI,35961
25778,Piloto de avião,Vieira,24656
859843,Designer gráfico,Freitas S.A.,93421
733936,Lapidário,Caldeira Ltda.,17542
339727,Capelão,Nunes Cardoso S/A,10085
251967,Tesoureiro,Aragão S.A.,91646
107968,Engenheiro petroquímico,Souza Rocha S.A.,69392
505826,Tecnólogo em processos químicos,Lima,54199
227969,Promotor de eventos,Silva,55619
784237,Patologista,Cavalcanti Caldeira e Filhos,49310
461980,Dogueiro,Moreira Rocha - ME,39709
955246,Designer de jóia,Pires Porto - ME,3894
20905,Comissário de bordo,Freitas S.A.,74389
34299,Garçom,Martins,15642
372359,Investigador de Polícia,Viana,41954
951766,Borracheiro,Dias,89981
156236,Locutor,Farias Ribeiro S.A.,54037
576441,Atleta de nado sincronizado,Freitas,97240
854080,Técnico em aviação,Lopes,79543
858282,Patologista oral,da Rosa,28853
744952,Modelo,Nunes,32635
236073,Apicultor,Lopes,85818
925272,Violonista,Almeida,46911
246671,Personal trainer,Alves S.A.,50886
504424,Assistente administrativo,Castro e Filhos,22203
620931,Regente,Nunes,50810
814392,Geólogo,Lopes da Mata S.A.,16203
901906,Prático,Freitas,9398
739421,Gestor de recursos humanos,da Conceição,37658
967425,Engenheiro físico,das Neves,47522
359621,Guarda roupeiro,Costela Campos S.A.,68599
522646,Patologista oral,Rodrigues Rodrigues S.A.,59064
383745,Revendedor,Cardoso Moreira S.A.,54953
536880,Selecionador de pessoal,Cardoso - ME,31158
622533,Profissional de tecnologia de laticínios,da Mota Ltda.,91230
170072,Líder comunitário,da Paz Correia - ME,82335
681911,Astrólogo,Melo Moura - ME,93309
814713,Estofador,Rodrigues Fogaça - ME,23904
119553,Contábil,da Costa S/A,55130
397153,Perito criminal,Souza - EI,64575
933278,Modelista,Cunha Oliveira - EI,70101
698743,Alfaiate,Correia,51645
935792,Mototaxista,Moreira - ME,60597
129236,Astrônomo,Viana - ME,51323
12173,Terapeuta floral,Carvalho,93599
401805,Revendedor,Castro,17
132133,Radiologista,Nunes - EI,52829
686317,Técnico em taquigrafia,Costa,83950
503777,Engenheiro agrimensor,da Rocha,70170
294704,Engenheiro florestal,Araújo,22636
547050,Corregedor de justiça,Rezende - ME,69813
330910,Frentista,da Rosa,68508
359828,Coreógrafo,Caldeira,32384
138683,Médico cirurgião,Azevedo Novaes - EI,77121
892889,Lutador de jiu-jitsu,Dias e Filhos,67283
749767,Tecnólogo em automação industrial,Ramos,77579
85053,Recepcionista,Pereira,89666
310893,Tecnólogo em geoprocessamento,Rodrigues Rezende - EI,19988
456255,Taifeiro,Martins,50811
424827,Profissional de rádio e tv,Vieira,60905
124787,Cabeleireiro,Rodrigues Sales - ME,3367
992926,Diarista,Silva,7984
293084,Navegador,Silva - EI,22421
482728,Contra regra,Vieira S/A,10879
428817,Tecnólogo em automação industrial,Moura Silveira e Filhos,3039
671602,Marinheiro,Carvalho S.A.,46356
587668,Corretor de imóveis,da Rosa e Filhos,3119
205287,Marinheiro,Castro,22324
170157,Mensageiro,da Rosa,47301
778789,Windsurfer,Campos,75108
414875,Engenheiro de ergonomia,da Paz Rocha - ME,22937
891650,Empregado doméstico,Gomes,82182
53542,Moleiro,Nogueira,51110
659871,Gandula,Correia S.A.,91248
179337,Promotor de eventos,Sales Ltda.,44212
307001,Laboratorista,da Mota,89953
572886,Paginador,Moura,33589
798254,Ministro,Melo Aragão Ltda.,73465
353115,Atendente,Teixeira da Mata - EI,56400
593537,Policial civil,Ramos,46415
189252,Laboratorista,Caldeira,99293
749114,Engenheiro metalúrgico,Cunha,61761
685498,Cambista,Rezende,68933
588260,Mergulhador,Castro,84885
598872,Nutricionista,Pinto S/A,85021
825427,Administrador público,Oliveira,37051
230132,Panificador/Padeiro,das Neves e Filhos,93732
955366,Produtor musical,Rezende e Filhos,79002
664909,Triatleta,Dias,44563
512775,Capitão,Ramos,57127
392948,Procurador de justiça,Silveira - EI,41563
499369,Engenheiro de materiais,Freitas,79703
332182,Personal stylist,Oliveira Nunes Ltda.,48153
771057,Químico farmacêutico,Monteiro Araújo e Filhos,34707
140201,Tecnólogo em desenvolvimento social,Moura,40117
165393,Maitre,Moreira,21724
45062,Engenheiro têxtil,Cardoso,69513
740375,Procurador de justiça,Novaes,57811
965862,Investigador particular,Moura,41242
159965,Ortoptista,da Cruz,27557
578386,Ourives,Moraes,4684
844461,Pedicure,Cunha Rodrigues e Filhos,27647
177132,Judoca,Freitas Castro - EI,65238
590408,Baixista,Jesus S.A.,6970
88944,Fundidor de placa de gesso,Freitas,37315
371619,Massagista,Jesus - EI,33182
2297,Técnico em radiologia,Melo,25456
496316,Engenheiro de segurança do trabalho,Alves Gonçalves S/A,9161
987959,Auditor,Correia,53372
734374,Administrador,Souza - EI,17968
328373,Publicitário,Castro - ME,94211
605478,Pedreiro,da Paz Nascimento S/A,35580
580003,Webdesigner,Rodrigues,91688
581666,Selecionador de pessoal,Fernandes,64879
521042,Construtor,da Paz,35713
717487,Diretor de fotografia,Correia,38217
765765,Escoteiro,Nogueira Porto S.A.,53172
163958,Contramestre em transporte marítimo,Campos - EI,23547
777031,Nutricionista,Araújo Duarte e Filhos,83396
803970,Obstetra,Novaes,35938
740664,Meredeira,Pires Santos - ME,22201
192299,Engenheiro físico,Rezende Santos - EI,94758
775727,Berçarista,da Mata,87328
259648,Pediatra,Nunes,62626
613728,Agente de viagens,da Mota e Filhos,45637
171534,Headhunter,Moraes Nascimento Ltda.,5897
653368,Instrumentista musical,Silva Moreira - ME,71650
594790,Metalúrgico,das Neves,69293
694535,Apicultor,Jesus Cardoso - EI,12318
584306,Obstetra,Oliveira,60839
290039,Astronauta,Caldeira S.A.,95285
937346,Urbanista,Nunes,10176
403934,Engenheiro químico,Rezende,83488
237871,Agente de combate à endemias,Correia,49144
167090,Babysitter,Silva Silva e Filhos,82993
320728,Engenheiro de materiais,da Costa e Filhos,9304
379597,Salgadeira,Souza e Filhos,34169
427340,Urbanista,Santos Fogaça e Filhos,26625
14573,Terapeuta Holístico,Fernandes,28463
646223,Lapidário,Azevedo e Filhos,40136
890202,Produtor de audio visual,Oliveira,48616
460272,Confeiteiro,Silva,24757
705209,Major,Pinto,43257
475562,Estilista,da Cunha,95143
631449,Tintureiro,Ferreira Santos e Filhos,95997
193960,Moleiro,Lopes,55144
604239,Lanterneiro,Caldeira,99015
641186,Secretária,Cardoso,17498
942006,Estampador de tecidos,da Cruz S.A.,15461
987297,Serventuário,da Rosa,85197
124633,Barbeiro,Moraes,42499
463268,Agente de defesa sanitária,Rocha e Filhos,54990
538945,Enólogo,Moreira da Cunha S/A,85487
560832,Personal stylist,Carvalho Silva e Filhos,26025
287904,Dublador,Moraes,75698
906812,Perfumista,Ferreira,16595
887493,Gastrônomo,Nogueira,13844
210336,Luthier,Campos e Filhos,3408
824716,Farmacêutico,Duarte,19154
470680,Infectologista,Pires Vieira e Filhos,89452
971566,Papiloscopista,Aragão Alves S/A,16162
392605,Tecnólogo em produção de bebidas,da Paz Fogaça - EI,79982
905397,Cineasta,Teixeira,34883
196201,Assistente de produção,da Cruz,97528
216550,Engenheiro de minas,da Rocha,28029
366741,Tecnólogo em produção Sucroalcooleira,Martins,11551
819663,Profissional de relacionamento com investidores RI,Moreira,9183
745085,Confeiteiro,Fernandes,7761
613488,Implantodontista,Ramos - EI,20037
118604,Cadista,Farias,40457
260980,Hematologista,Correia,81174
622375,Agrimensor,Castro,23131
261728,Atuário,Viana,89822
62084,Governador,da Rocha Farias - ME,59306
801856,Salgadeira,Pinto - EI,56447
823739,Telefonista,Araújo S.A.,35632
403692,Gestor público,Castro - EI,15622
797559,Tecnólogo em tecnologia da madeira,Azevedo,8590
327766,Assistente de direção,Mendes,68798
647462,Quadrinista,Azevedo,59419
360152,Infectologista,Nascimento Ltda.,31392
412180,Pedicure,Ferreira,25247
94585,Garimpeiro,da Rocha,63799
126262,Metalúrgico,Rocha,80283
583359,Desenhista,Cardoso,46606
694358,Mecânico de vôo,Nunes,2621
306640,Ortesista,Gonçalves,55906
561525,Pedagogo,Caldeira Oliveira S.A.,49223
782276,Mágico,da Paz,38227
15588,Datilógrafo,Viana,17551
597822,Gestor de tecnologia da informação,Nogueira,41763
450326,Moldureiro,Barbosa,55618
106484,Telefonista,Gomes - ME,46662
378526,Empregado doméstico,das Neves,6218
379444,Cadeirinha,Carvalho S.A.,44494
895015,Oficial de justiça,Azevedo Nunes - EI,74803
966329,Flanelinha,Pires Novaes Ltda.,6450
16802,Radiologista,Peixoto,53269
662107,Agente de defesa sanitária,das Neves Mendes Ltda.,67851
852572,Técnico em desporto,Vieira S/A,73304
976312,Vigia parlamentar,Cardoso S/A,77889
426600,Motorista,Almeida - EI,29533
90940,Tecnólogo em navegação fluvial,Santos Ltda.,3712
655481,Cartazeiro,Pires S/A,86825
339369,Fotógrafo,Cardoso,15225
130781,Jogador de badminton,Castro,26229
604948,Moldador,Oliveira Castro S/A,89117
244423,Atleta de arremesso de peso,Silva Ltda.,4951
329717,Cardiologista,Dias Ltda.,17039
348145,Biólogo,Freitas,4346
729345,Empregado doméstico,Nascimento,30379
358994,Bóia-fria,Costela e Filhos,12285
312928,Sacoleira,Vieira S/A,11699
8300,Obstetra,Gonçalves,3179
981070,Classificador contábil,da Conceição das Neves S.A.,42806
740298,Investigador particular,Porto Pereira e Filhos,23972
213575,Cobrador de pedágio,Moraes,34916
255666,Apontador de mão-de-obra,Moura da Rocha e Filhos,92230
